SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG2436	26	0.000000	751	5.5085963904197954E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8451024936417309E+02	-1.5215122709041051E-02	2.5502036556955012E-02	9.7657425865023273E-01	3.5595999385151766E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2562	26	0.000000	877	5.5299496446595442E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8397555707350330E+02	-2.5938147074888146E-02	4.3708978108171474E-02	9.5686518368181106E-01	3.5215721516344511E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2566	26	0.000000	881	5.5299496446595442E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8397555707350330E+02	-2.5938147074888146E-02	4.3708978108171474E-02	9.5686518368181106E-01	3.5215721516344511E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2171	26	0.000000	486	5.5376167334149484E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8439744001898623E+02	1.6903891802666448E-02	2.8540253351587348E-02	1.0213125398891245E+00	3.5079852647581433E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1821	26	0.000000	136	5.5397773987546584E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8405956677323798E+02	2.3679744912729440E-02	4.0002292914301775E-02	1.0242053190062670E+00	3.5041627458164537E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1952	26	0.000000	267	5.5503496036185851E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8382148432909958E+02	2.9999461797247370E-02	5.0813714905477224E-02	1.0312619157638956E+00	3.4854995701211328E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2525	26	0.000000	840	5.5510076204325998E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8438829620166950E+02	1.6996403448657545E-02	2.8793652320139727E-02	1.0287130369438184E+00	3.4843401911188709E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2530	26	0.000000	845	5.5510076204325998E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8438829620166950E+02	1.6996403448657545E-02	2.8793652320139727E-02	1.0287130369438184E+00	3.4843401911188709E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2531	26	0.000000	846	5.5510076204325998E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8438829620166950E+02	1.6996403448657545E-02	2.8793652320139727E-02	1.0287130369438184E+00	3.4843401911188709E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2532	26	0.000000	847	5.5510076204325998E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8438829620166950E+02	1.6996403448657545E-02	2.8793652320139727E-02	1.0287130369438184E+00	3.4843401911188709E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2533	26	0.000000	848	5.5510076204325998E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8438829620166950E+02	1.6996403448657545E-02	2.8793652320139727E-02	1.0287130369438184E+00	3.4843401911188709E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2190	26	0.000000	505	5.5569794647990567E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8407663704141373E+02	-2.3257725303890909E-02	3.9460533204429667E-02	9.7099604934203831E-01	3.4738301084144518E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2771	26	0.000000	1086	5.5585042489934466E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8476683883417638E+02	-1.1646116357417757E-02	1.9767167102130407E-02	9.7713660907252353E-01	3.4711500091633551E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2001	26	0.000000	316	5.5596281375436007E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8487796240599846E+02	-1.0411355959474769E-02	1.7676413921323318E-02	9.8911659472016022E-01	3.4691754525031077E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2649	26	0.000000	964	5.5796612919733435E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8481166526844459E+02	1.1094744966789633E-02	1.8932609509172305E-02	1.0207516596562445E+00	3.4341059671951346E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2102	26	0.000000	417	5.5852685733388863E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8493371691024061E+02	9.8120093298067861E-03	1.6767563686081177E-02	1.0116959124957976E+00	3.4243328799256251E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2156	26	0.000000	471	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2157	26	0.000000	472	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2158	26	0.000000	473	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2159	26	0.000000	474	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2160	26	0.000000	475	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2161	26	0.000000	476	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2162	26	0.000000	477	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2163	26	0.000000	478	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2164	26	0.000000	479	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2165	26	0.000000	480	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2166	26	0.000000	481	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2167	26	0.000000	482	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2168	26	0.000000	483	5.5893674733113208E-01	9.8785132932566044E-01	1338	-8.8193353861016203E+02	-8.8466260578482093E+02	1.2837188815684932E-02	2.1960119088296069E-02	1.0160327634781254E+00	3.4172006182472320E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1770	26	0.000000	85	5.6340100000843063E-01	9.9433094335765526E-01	1338	-8.8193353861016203E+02	-8.8428319686164321E+02	1.9188552961729350E-02	3.3201548029157708E-02	1.0206811391587827E+00	3.3401639453116339E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1873	26	0.000000	188	5.6687863809931449E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8414661005648156E+02	2.1237082464517179E-02	3.7076116208357976E-02	1.0217804776787234E+00	3.2809622797529103E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1874	26	0.000000	189	5.6687863809931449E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8414661005648156E+02	2.1237082464517179E-02	3.7076116208357976E-02	1.0217804776787234E+00	3.2809622797529103E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2281	26	0.000000	596	5.6746847917062804E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8452067643931093E+02	-1.4689079397221421E-02	2.5683541855623118E-02	9.8055425230346027E-01	3.2709908394580106E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2036	26	0.000000	351	5.7416097897167417E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8429377544222689E+02	-1.8113980388163749E-02	3.2227130331437571E-02	9.8019265976900083E-01	3.1592537927193676E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2755	26	0.000000	1070	5.7617202068989015E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8479665851778714E+02	-1.0919097060589649E-02	1.9528998643649396E-02	9.7906703523366856E-01	3.1261765601450531E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2756	26	0.000000	1071	5.7617202068989015E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8479665851778714E+02	-1.0919097060589649E-02	1.9528998643649396E-02	9.7906703523366856E-01	3.1261765601450531E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2075	26	0.000000	390	5.7733047564766515E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8449819563837741E+02	1.4665931848295075E-02	2.6310144314657394E-02	1.0167783195302618E+00	3.1072261595097567E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2737	26	0.000000	1052	5.8328928273108349E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8502376431408061E+02	8.5973114115487914E-03	1.5667937984412624E-02	1.0167155908543077E+00	3.0109367207293142E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2180	26	0.000000	495	5.8490766019158125E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8419463355649373E+02	-1.9589571508673510E-02	3.5854498193867608E-02	9.7558445398145077E-01	2.9851253727703553E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2143	26	0.000000	458	5.8608154928612255E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8496914803141590E+02	-9.0137379024426822E-03	1.6549437488274636E-02	9.8893833980895729E-01	2.9664933410607064E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2867	26	0.000000	1182	5.8623304722190084E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8473524590557429E+02	1.1373670009419405E-02	2.0890778186762146E-02	1.0244202406605842E+00	2.9640942686591676E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2565	26	0.000000	880	5.8798927430229531E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8503331738216787E+02	8.4343611391469869E-03	1.5564903762554014E-02	1.0144921382123167E+00	2.9363749160910785E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2362	26	0.000000	677	5.8814313664011575E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8449287611976877E+02	-1.4597651979587203E-02	2.6949848059149219E-02	9.7939592181850132E-01	2.9339544625717018E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2394	26	0.000000	709	5.8819013780062679E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8496258617811054E+02	9.0374847768877643E-03	1.6686897782697569E-02	1.0133626036900523E+00	2.9332153309511233E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2547	26	0.000000	862	5.8838258654406750E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8482671169439357E+02	-1.0359195787034136E-02	1.9137188622985267E-02	9.8272238480916396E-01	2.9301901733205604E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2772	26	0.000000	1087	5.8971136273796443E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8491951007575403E+02	-9.3967528439604809E-03	1.7421247025925419E-02	9.8151140217946342E-01	2.9093577677319193E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2785	26	0.000000	1100	5.8971136273796443E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8491951007575403E+02	-9.3967528439604809E-03	1.7421247025925419E-02	9.8151140217946342E-01	2.9093577677319193E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2678	26	0.000000	993	5.9074250891447455E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8494362526906832E+02	9.2154372588702637E-03	1.7132565155364564E-02	1.0175149376451897E+00	2.8932576433680990E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2680	26	0.000000	995	5.9074250891447455E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8494362526906832E+02	9.2154372588702637E-03	1.7132565155364564E-02	1.0175149376451897E+00	2.8932576433680990E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2735	26	0.000000	1050	5.9077256981781212E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8467929007283067E+02	1.1927711836825731E-02	2.2176793320452855E-02	1.0232656541953957E+00	2.8927891422604024E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2425	26	0.000000	740	5.9104576908105122E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8487657596562406E+02	-9.8563897977705008E-03	1.8339148279563049E-02	9.8538371164553884E-01	2.8885335559819802E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1759	26	0.000000	74	5.9285248996709750E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8431976022155368E+02	-1.7085602126242716E-02	3.1945516903155009E-02	9.8109751541628942E-01	2.8604920026124747E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2897	26	0.000000	1212	5.9317894144654126E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8475506336078854E+02	-1.1001225380337924E-02	2.0587529632119614E-02	9.7637060681510524E-01	2.8554440151230409E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2899	26	0.000000	1214	5.9317894144654126E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8475506336078854E+02	-1.1001225380337924E-02	2.0587529632119614E-02	9.7637060681510524E-01	2.8554440151230409E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2066	26	0.000000	381	5.9600615478448704E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8471268547445459E+02	1.1425180030297457E-02	2.1545573908856738E-02	1.0130467241674950E+00	2.8119653865135602E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2896	26	0.000000	1211	5.9608567125901835E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8510028644142676E+02	7.7509704589440228E-03	1.4619922529076401E-02	1.0169907886895584E+00	2.8107487147515475E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2349	26	0.000000	664	5.9621321570976427E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8451574957300613E+02	-1.4001255327305066E-02	2.6418413372861310E-02	9.8043706188247415E-01	2.8087978772166938E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1818	26	0.000000	133	6.0032665656838613E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8391400354620293E+02	2.5174899167080315E-02	4.8038585255801916E-02	1.0257938463076666E+00	2.7463448020417841E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2387	26	0.000000	702	6.0080752174477636E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8488801874602325E+02	9.5022784548079980E-03	1.8156143933516018E-02	1.0139233375823555E+00	2.7391024207475728E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2614	26	0.000000	929	6.0132739831463211E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8486201112419303E+02	-9.7459061526262505E-03	1.8648273121710232E-02	9.8255869605581203E-01	2.7312861828912499E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2369	26	0.000000	684	6.0172853085011191E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8487229433051027E+02	9.6835790673357007E-03	1.8549471364707179E-02	1.0139371059994282E+00	2.7252649535377238E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2061	26	0.000000	376	6.0239965951376084E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8497252865239420E+02	-8.6927660270884038E-03	1.6682314026087247E-02	9.9028899994731201E-01	2.7152098263250002E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2799	26	0.000000	1114	6.0255489079307667E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8454964216516248E+02	1.3326661995234934E-02	2.5586182566392557E-02	1.0269592851308762E+00	2.7128874522207796E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2535	26	0.000000	850	6.0319926043491934E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8492190463542363E+02	9.1770237616068673E-03	1.7650535674412510E-02	1.0155064715517681E+00	2.7032607071698167E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2435	26	0.000000	750	6.0484479180730844E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8471992950875688E+02	-1.1279402372485621E-02	2.1793046457056469E-02	9.8258069308860130E-01	2.6787753252600582E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2910	26	0.000000	1225	6.0874226798966746E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8498293551464133E+02	8.5094166624956752E-03	1.6620262363944694E-02	1.0189100856271716E+00	2.6213428593093085E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2801	26	0.000000	1116	6.1003094817485681E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8489911997411832E+02	-9.2267967337841730E-03	1.8086454019681168E-02	9.8165630665508841E-01	2.6025258336609092E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2816	26	0.000000	1131	6.1427881438704435E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8497433350247741E+02	-8.5231319765732023E-03	1.6907840562979202E-02	9.8286479340621102E-01	2.5411022393108640E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2380	26	0.000000	695	6.1510389423426814E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8500601923281022E+02	-8.2760851812735056E-03	1.6456089308129768E-02	9.8811022479653765E-01	2.5292783855223339E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2521	26	0.000000	836	6.1544641904833863E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8484041189680670E+02	-9.6790177519469368E-03	1.9264330674541981E-02	9.8406055155831240E-01	2.5243799612568801E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2524	26	0.000000	839	6.1544641904833863E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8484041189680670E+02	-9.6790177519469368E-03	1.9264330674541981E-02	9.8406055155831240E-01	2.5243799612568801E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2357	26	0.000000	672	6.1857247503462032E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8435349756941400E+02	-1.5611064206694456E-02	3.1348096499018312E-02	9.7812120498613464E-01	2.4799485444392894E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1755	26	0.000000	70	6.1910407211618634E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8431982749557426E+02	-1.6186766626233223E-02	3.2553453324531703E-02	9.8205329948281395E-01	2.4724418068532988E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1995	26	0.000000	310	6.2018659039992174E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8481115579367099E+02	9.9600003720576643E-03	2.0092739953168275E-02	1.0104180478410136E+00	2.4571992964387368E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2814	26	0.000000	1129	6.2078485848698106E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8497878111249713E+02	-8.3661234432995391E-03	1.6906260842449436E-02	9.8317777875741719E-01	2.4488005047670994E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1870	26	0.000000	185	6.2226342240890675E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8422560842905614E+02	1.7607444927685550E-02	3.5732321447899347E-02	1.0179839338519241E+00	2.4281203729133236E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2839	26	0.000000	1154	6.2337667558003307E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8459894718402313E+02	1.2127061151470468E-02	2.4689424280753429E-02	1.0254560334461678E+00	2.4126215856269204E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2437	26	0.000000	752	6.2531033410958170E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8470371130587546E+02	-1.0973970692868625E-02	2.2466865041793613E-02	9.8290589479192736E-01	2.3858472709716835E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2120	26	0.000000	435	6.2597633506072592E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8486685018614855E+02	9.1922025686128877E-03	1.8855380231085996E-02	1.0112599658593020E+00	2.3766683533582852E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2339	26	0.000000	654	6.2811415525869885E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8493046912928992E+02	-8.6165668873436074E-03	1.7784641836131331E-02	9.8815706177517582E-01	2.3473523290514059E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2067	26	0.000000	382	6.3260100023469135E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8453164207453756E+02	1.2677585771844932E-02	2.6512214543955370E-02	1.0144739705962587E+00	2.2865521135546618E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2068	26	0.000000	383	6.3260100023469135E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8453164207453756E+02	1.2677585771844932E-02	2.6512214543955370E-02	1.0144739705962587E+00	2.2865521135546618E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2069	26	0.000000	384	6.3260100023469135E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8453164207453756E+02	1.2677585771844932E-02	2.6512214543955370E-02	1.0144739705962587E+00	2.2865521135546618E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2070	26	0.000000	385	6.3260100023469135E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8453164207453756E+02	1.2677585771844932E-02	2.6512214543955370E-02	1.0144739705962587E+00	2.2865521135546618E-01	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
