SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG2676	26	0.000000	991	5.7841291243340442E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8500419138660179E+03	-1.7219763692213074E-02	3.0979680816287464E-02	9.6821616790045961E-01	3.0895874818841873E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2451	26	0.000000	766	5.7997064244160401E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494495797502573E+03	3.1039888948459750E-02	5.6072920460812872E-02	1.0508806912818283E+00	3.0643189386606240E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2450	26	0.000000	765	5.8109067645741774E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498901397562822E+03	-1.9967063771540453E-02	3.6177001206824162E-02	9.6867128864203689E-01	3.0462341413641236E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2346	26	0.000000	661	5.8289192308610316E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498894812429373E+03	-1.9894471844888982E-02	3.6217914169535001E-02	9.7276147239324695E-01	3.0172962828593181E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1862	26	0.000000	177	5.8800366207676458E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8487878226194020E+03	-5.9419812696207351E-02	1.0965849176585903E-01	9.4196544326069886E-01	2.9361485230716905E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2819	26	0.000000	1134	5.8865014126477155E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496456058504491E+03	2.5248228350730498E-02	4.6676110271082843E-02	1.0528240236501771E+00	2.9259877559441821E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2820	26	0.000000	1135	5.8865014126477155E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496456058504491E+03	2.5248228350730498E-02	4.6676110271082843E-02	1.0528240236501771E+00	2.9259877559441821E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2793	26	0.000000	1108	5.8909660856825530E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498187504351220E+03	-2.1130519824792054E-02	3.9110586879982721E-02	9.5869709003724390E-01	2.9189838791028988E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2794	26	0.000000	1109	5.8909660856825530E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498187504351220E+03	-2.1130519824792054E-02	3.9110586879982721E-02	9.5869709003724390E-01	2.9189838791028988E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2795	26	0.000000	1110	5.8909660856825530E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498187504351220E+03	-2.1130519824792054E-02	3.9110586879982721E-02	9.5869709003724390E-01	2.9189838791028988E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1931	26	0.000000	246	5.9223753518366684E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494869322128332E+03	-2.9723708995138608E-02	5.5483108432712182E-02	9.7004114553084786E-01	2.8700167594849402E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1932	26	0.000000	247	5.9223753518366684E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494869322128332E+03	-2.9723708995138608E-02	5.5483108432712182E-02	9.7004114553084786E-01	2.8700167594849402E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2639	26	0.000000	954	5.9295785758552011E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497511625306654E+03	-2.2451036180265241E-02	4.1989411667189523E-02	9.5979382435437377E-01	2.8588620544919091E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2376	26	0.000000	691	5.9410304355873733E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498419004170598E+03	-2.0457410565631804E-02	3.8379637434027621E-02	9.7112105924886694E-01	2.8411854833696554E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2472	26	0.000000	787	5.9562595335958934E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499068729636961E+03	-1.9115501253705154E-02	3.6010700887530722E-02	9.6906318781920131E-01	2.8177874657527452E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1821	26	0.000000	136	5.9592130221967010E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8489768112941642E+03	4.8344732914481020E-02	9.1147322367000280E-02	1.0500409273494928E+00	2.8132640772153739E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1962	26	0.000000	277	5.9763172572529499E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496582243004632E+03	-2.4818180584080664E-02	4.7009866267740071E-02	9.7481938265970791E-01	2.7871596697857898E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2427	26	0.000000	742	5.9825077546434424E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497111770765946E+03	-2.3216680314183228E-02	4.4050773166457086E-02	9.6557344756675523E-01	2.7777500994361426E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2765	26	0.000000	1080	5.9857177573077647E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498191967647592E+03	-2.0742811307161321E-02	3.9391467990640652E-02	9.5984209082217486E-01	2.7728788913722752E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2767	26	0.000000	1082	5.9857177573077647E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498191967647592E+03	-2.0742811307161321E-02	3.9391467990640652E-02	9.5984209082217486E-01	2.7728788913722752E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2768	26	0.000000	1083	5.9857177573077647E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498191967647592E+03	-2.0742811307161321E-02	3.9391467990640652E-02	9.5984209082217486E-01	2.7728788913722752E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2769	26	0.000000	1084	5.9857177573077647E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498191967647592E+03	-2.0742811307161321E-02	3.9391467990640652E-02	9.5984209082217486E-01	2.7728788913722752E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2770	26	0.000000	1085	5.9857177573077647E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498191967647592E+03	-2.0742811307161321E-02	3.9391467990640652E-02	9.5984209082217486E-01	2.7728788913722752E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1950	26	0.000000	265	6.0037089169364655E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8483470522081891E+03	8.9962031593337766E-02	1.7168582813537189E-01	1.0966013740077440E+00	2.7456780612693721E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2473	26	0.000000	788	6.0175613376656001E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498812047918225E+03	-1.9379224836761442E-02	3.7124877343593071E-02	9.6864313599674357E-01	2.7248509289078654E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2474	26	0.000000	789	6.0175613376656001E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498812047918225E+03	-1.9379224836761442E-02	3.7124877343593071E-02	9.6864313599674357E-01	2.7248509289078654E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2476	26	0.000000	791	6.0175613376656001E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498812047918225E+03	-1.9379224836761442E-02	3.7124877343593071E-02	9.6864313599674357E-01	2.7248509289078654E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2477	26	0.000000	792	6.0175613376656001E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498812047918225E+03	-1.9379224836761442E-02	3.7124877343593071E-02	9.6864313599674357E-01	2.7248509289078654E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1692	26	0.000000	7	6.0324359322103382E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493458743942483E+03	-3.2937200984970376E-02	6.3357184447524265E-02	9.4399290874689634E-01	2.7025991841054431E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2564	26	0.000000	879	6.0429085179590281E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493555552571054E+03	3.2636789495637884E-02	6.2961262102967833E-02	1.0570477983539603E+00	2.6870021274686945E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2295	26	0.000000	610	6.0538282117078901E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8490083370650120E+03	4.6485134343491719E-02	8.9948390472077783E-02	1.0641158957014780E+00	2.6708001243925644E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2156	26	0.000000	471	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2157	26	0.000000	472	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2158	26	0.000000	473	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2159	26	0.000000	474	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2160	26	0.000000	475	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2161	26	0.000000	476	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2162	26	0.000000	477	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2163	26	0.000000	478	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2164	26	0.000000	479	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2165	26	0.000000	480	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2166	26	0.000000	481	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2167	26	0.000000	482	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2168	26	0.000000	483	6.0624852798376949E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495685976601299E+03	2.6247595399104366E-02	5.0911053750752736E-02	1.0330560244548861E+00	2.6579993692230358E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2110	26	0.000000	425	6.0687312890908784E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499267151394049E+03	1.8281919123212836E-02	3.5522064016668443E-02	1.0220286533107170E+00	2.6487878856477393E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2469	26	0.000000	784	6.0917507838945328E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499768569211444E+03	-1.7306046061253216E-02	3.3842379093770136E-02	9.7195015595033385E-01	2.6150135197965380E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2470	26	0.000000	785	6.0917507838945328E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499768569211444E+03	-1.7306046061253216E-02	3.3842379093770136E-02	9.7195015595033385E-01	2.6150135197965380E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2809	26	0.000000	1124	6.1110978009769767E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497744803702233E+03	-2.1147496747669657E-02	4.1579024822057484E-02	9.5824015750546210E-01	2.5868386134691795E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2813	26	0.000000	1128	6.1110978009769767E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497744803702233E+03	-2.1147496747669657E-02	4.1579024822057484E-02	9.5824015750546210E-01	2.5868386134691795E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2479	26	0.000000	794	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2480	26	0.000000	795	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2481	26	0.000000	796	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2482	26	0.000000	797	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2483	26	0.000000	798	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2485	26	0.000000	800	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2486	26	0.000000	801	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2487	26	0.000000	802	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2488	26	0.000000	803	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2489	26	0.000000	804	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2491	26	0.000000	806	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2492	26	0.000000	807	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2493	26	0.000000	808	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2494	26	0.000000	809	6.1176484000342468E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494108004612942E+03	3.0336892441458013E-02	5.9756481779480737E-02	1.0513068641892465E+00	2.5773425486865359E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2396	26	0.000000	711	6.1563435947074630E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8493349081698227E+03	-3.2453168170788055E-02	6.4626530590078765E-02	9.5345153017744178E-01	2.5216947644927712E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2388	26	0.000000	703	6.1747167493595412E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496185015530027E+03	-2.4362046338286987E-02	4.8767629915227435E-02	9.6509140718295761E-01	2.4955382489550645E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2313	26	0.000000	628	6.1882661424123242E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497385429099349E+03	2.1521112086092267E-02	4.3247199577195174E-02	1.0295662386771893E+00	2.4763580469975391E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2314	26	0.000000	629	6.1882661424123242E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497385429099349E+03	2.1521112086092267E-02	4.3247199577195174E-02	1.0295662386771893E+00	2.4763580469975391E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2315	26	0.000000	630	6.1882661424123242E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497385429099349E+03	2.1521112086092267E-02	4.3247199577195174E-02	1.0295662386771893E+00	2.4763580469975391E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2316	26	0.000000	631	6.1882661424123242E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497385429099349E+03	2.1521112086092267E-02	4.3247199577195174E-02	1.0295662386771893E+00	2.4763580469975391E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2317	26	0.000000	632	6.1882661424123242E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497385429099349E+03	2.1521112086092267E-02	4.3247199577195174E-02	1.0295662386771893E+00	2.4763580469975391E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2318	26	0.000000	633	6.1882661424123242E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8497385429099349E+03	2.1521112086092267E-02	4.3247199577195174E-02	1.0295662386771893E+00	2.4763580469975391E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2338	26	0.000000	653	6.2138867798192721E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496552348035493E+03	-2.3402017930771696E-02	4.7372681389546638E-02	9.6822284087142785E-01	2.4403419230418733E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2347	26	0.000000	662	6.2158065522793016E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8499205463945787E+03	-1.7844624411617355E-02	3.6142747515462224E-02	9.7548491824930950E-01	2.4376564316432456E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2558	26	0.000000	873	6.2246438960978812E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8500939489486725E+03	-1.4969179055640155E-02	3.0395804622018976E-02	9.7496075106827318E-01	2.4253179329739469E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2529	26	0.000000	844	6.2308027708499991E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8494290945859839E+03	2.9076846571127909E-02	5.9146922946749343E-02	1.0496211127796911E+00	2.4167420461749534E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2743	26	0.000000	1058	6.2471034027247474E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496731218821149E+03	-2.2783891712556275E-02	4.6564352491405551E-02	9.5701890739940310E-01	2.3941352407081090E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2745	26	0.000000	1060	6.2471034027247474E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496731218821149E+03	-2.2783891712556275E-02	4.6564352491405551E-02	9.5701890739940310E-01	2.3941352407081090E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2746	26	0.000000	1061	6.2471034027247474E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496731218821149E+03	-2.2783891712556275E-02	4.6564352491405551E-02	9.5701890739940310E-01	2.3941352407081090E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2747	26	0.000000	1062	6.2471034027247474E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496731218821149E+03	-2.2783891712556275E-02	4.6564352491405551E-02	9.5701890739940310E-01	2.3941352407081090E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2748	26	0.000000	1063	6.2471034027247474E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496731218821149E+03	-2.2783891712556275E-02	4.6564352491405551E-02	9.5701890739940310E-01	2.3941352407081090E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2749	26	0.000000	1064	6.2471034027247474E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496731218821149E+03	-2.2783891712556275E-02	4.6564352491405551E-02	9.5701890739940310E-01	2.3941352407081090E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2750	26	0.000000	1065	6.2471034027247474E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8496731218821149E+03	-2.2783891712556275E-02	4.6564352491405551E-02	9.5701890739940310E-01	2.3941352407081090E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2910	26	0.000000	1225	6.2504284998046855E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8498811071118671E+03	-1.8446973322277193E-02	3.7737052186999104E-02	9.6020249880043074E-01	2.3895399432063255E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2751	26	0.000000	1066	6.2527249026536535E-01	9.9241508547092661E-01	1338	-1.8476403647968627E+03	-1.8495405780136039E+03	2.6002786973583249E-02	5.3229336577595460E-02	1.0519263367766813E+00	2.3863694980279379E-01	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
